,Collection Date,Complete Genome,Country,Flu Season,Host Species,Protein Name,Segment,Segment Length,Sequence Accession,State/Province,Strain Name,Subtype
9785,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM10393R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM10393R0/2009,H12N8
9786,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM10393R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM10393R0/2009,H12N8
9787,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM10393R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM10393R0/2009,H12N8
9788,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM10393R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM10393R0/2009,H12N8
9789,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM10537R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9790,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2306,A/mallard/Interior_Alaska/9BM10537R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9791,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1718,A/mallard/Interior_Alaska/9BM10537R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9792,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM10537R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9793,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM10537R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9794,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM10537R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9795,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM10537R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9796,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM10537R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM10537R0/2009,H8N4
9797,2009-08-16,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM10563R2/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9798,2009-08-16,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM10563R2/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9799,2009-08-16,Yes,USA,08-09,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM10563R2/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9800,2009-08-16,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM10563R2/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9801,2009-08-16,Yes,USA,08-09,Mallard,M,7,994,A/mallard/Interior_Alaska/9BM10563R2/2009|M,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9802,2009-08-16,Yes,USA,08-09,Mallard,NA,6,1440,A/mallard/Interior_Alaska/9BM10563R2/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9803,2009-08-16,Yes,USA,08-09,Mallard,HA,4,1713,A/mallard/Interior_Alaska/9BM10563R2/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9804,2009-08-16,Yes,USA,08-09,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM10563R2/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM10563R2/2009,H4N6
9805,2009-08-17,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM10717R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9806,2009-08-17,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM10717R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9807,2009-08-17,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM10717R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9808,2009-08-17,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM10717R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9809,2009-08-17,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM10717R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9810,2009-08-17,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM10717R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9811,2009-08-17,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM10717R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9812,2009-08-17,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM10717R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM10717R0/2009,H3N8
9813,2009-08-17,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM10851R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9814,2009-08-17,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM10851R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9815,2009-08-17,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM10851R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9816,2009-08-17,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM10851R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9817,2009-08-17,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM10851R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9818,2009-08-17,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM10851R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9819,2009-08-17,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM10851R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9820,2009-08-17,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM10851R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM10851R0/2009,H3N8
9821,2009-08-17,Yes,USA,08-09,Mallard,NA,6,1440,A/mallard/Interior_Alaska/9BM11015R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9822,2009-08-17,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11015R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9823,2009-08-17,Yes,USA,08-09,Mallard,M,7,994,A/mallard/Interior_Alaska/9BM11015R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9824,2009-08-17,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM11015R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9825,2009-08-17,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11015R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9826,2009-08-17,Yes,USA,08-09,Mallard,PB2,1,2306,A/mallard/Interior_Alaska/9BM11015R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9827,2009-08-17,Yes,USA,08-09,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11015R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9828,2009-08-17,Yes,USA,08-09,Mallard,HA,4,1713,A/mallard/Interior_Alaska/9BM11015R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11015R0/2009,H4N6
9829,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11023R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9830,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1716,A/mallard/Interior_Alaska/9BM11023R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9831,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11023R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9832,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11023R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9833,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11023R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9834,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM11023R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9835,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2295,A/mallard/Interior_Alaska/9BM11023R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9836,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,855,A/mallard/Interior_Alaska/9BM11023R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11023R0/2009,H8N4
9837,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11033R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9838,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11033R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9839,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2306,A/mallard/Interior_Alaska/9BM11033R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9840,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11033R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9841,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1703,A/mallard/Interior_Alaska/9BM11033R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,(H10)
9842,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11033R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9843,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1433,A/mallard/Interior_Alaska/9BM11033R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,(N7)
9844,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1537,A/mallard/Interior_Alaska/9BM11033R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,mixed
9845,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1425,A/mallard/Interior_Alaska/9BM11033R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11033R0/2009,(N8)
9846,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM11053R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9847,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11053R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9848,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1432,A/mallard/Interior_Alaska/9BM11053R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9849,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11053R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9850,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11053R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9851,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1716,A/mallard/Interior_Alaska/9BM11053R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9852,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,855,A/mallard/Interior_Alaska/9BM11053R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9853,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2295,A/mallard/Interior_Alaska/9BM11053R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11053R0/2009,H8N4
9854,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11065R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9855,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1436,A/mallard/Interior_Alaska/9BM11065R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9856,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11065R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9857,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1537,A/mallard/Interior_Alaska/9BM11065R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9858,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1703,A/mallard/Interior_Alaska/9BM11065R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9859,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11065R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9860,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2306,A/mallard/Interior_Alaska/9BM11065R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9861,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,848,A/mallard/Interior_Alaska/9BM11065R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11065R0/2009,H10N7
9862,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1437,A/mallard/Interior_Alaska/9BM11351R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9863,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/9BM11351R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9864,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1703,A/mallard/Interior_Alaska/9BM11351R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9865,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11351R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9866,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2306,A/mallard/Interior_Alaska/9BM11351R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9867,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1537,A/mallard/Interior_Alaska/9BM11351R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9868,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,848,A/mallard/Interior_Alaska/9BM11351R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9869,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11351R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11351R0/2009,H10N7
9870,2009-08-18,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11381R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9871,2009-08-18,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM11381R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9872,2009-08-18,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11381R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9873,2009-08-18,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM11381R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9874,2009-08-18,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM11381R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9875,2009-08-18,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11381R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9876,2009-08-18,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM11381R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9877,2009-08-18,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11381R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11381R0/2009,H3N8
9878,2009-01-01,Yes,USA,-N/A-,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM11382R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9879,2009-01-01,Yes,USA,-N/A-,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM11382R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9880,2009-01-01,Yes,USA,-N/A-,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11382R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9881,2009-01-01,Yes,USA,-N/A-,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM11382R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9882,2009-01-01,Yes,USA,-N/A-,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11382R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9883,2009-01-01,Yes,USA,-N/A-,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11382R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9884,2009-01-01,Yes,USA,-N/A-,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM11382R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9885,2009-01-01,Yes,USA,-N/A-,Mallard,NS,8,848,A/mallard/Interior_Alaska/9BM11382R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11382R0/2009,H3N8
9886,2009-08-19,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM11542R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9887,2009-08-19,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11542R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9888,2009-08-19,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM11542R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9889,2009-08-19,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11542R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9890,2009-08-19,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM11542R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9891,2009-08-19,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11542R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9892,2009-08-19,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11542R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9893,2009-08-19,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM11542R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11542R0/2009,H3N8
9894,2009-08-19,Yes,USA,08-09,Mallard,PA,3,2209,A/mallard/Interior_Alaska/9BM11867R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9895,2009-08-19,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11867R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9896,2009-08-19,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM11867R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9897,2009-08-19,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11867R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9898,2009-08-19,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM11867R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9899,2009-08-19,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM11867R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9900,2009-08-19,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11867R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9901,2009-08-19,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM11867R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11867R0/2009,H3N8
9902,2009-08-20,Yes,USA,08-09,Mallard,NP,5,1535,A/mallard/Interior_Alaska/9BM11965R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9903,2009-08-20,Yes,USA,08-09,Mallard,HA,4,1740,A/mallard/Interior_Alaska/9BM11965R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9904,2009-08-20,Yes,USA,08-09,Mallard,NA,6,1435,A/mallard/Interior_Alaska/9BM11965R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9905,2009-08-20,Yes,USA,08-09,Mallard,PB1,2,2309,A/mallard/Interior_Alaska/9BM11965R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9906,2009-08-20,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM11965R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9907,2009-08-20,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM11965R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9908,2009-08-20,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM11965R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9909,2009-08-20,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM11965R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM11965R0/2009,H3N8
9910,2009-08-21,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM12198R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9911,2009-08-21,Yes,USA,08-09,Mallard,NA,6,1438,A/mallard/Interior_Alaska/9BM12198R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9912,2009-08-21,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM12198R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9913,2009-08-21,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM12198R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9914,2009-08-21,Yes,USA,08-09,Mallard,NP,5,1540,A/mallard/Interior_Alaska/9BM12198R0/2009|NP,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9915,2009-08-21,Yes,USA,08-09,Mallard,HA,4,1713,A/mallard/Interior_Alaska/9BM12198R0/2009|HA,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9916,2009-08-21,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM12198R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9917,2009-08-21,Yes,USA,08-09,Mallard,PB1,2,2274,A/mallard/Interior_Alaska/9BM12198R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM12198R0/2009,H4N6
9918,2009-08-21,Yes,USA,08-09,Mallard,PB1,2,2274,A/mallard/Interior_Alaska/9BM12204R0/2009|PB1,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
9919,2009-08-21,Yes,USA,08-09,Mallard,NA,6,1440,A/mallard/Interior_Alaska/9BM12204R0/2009|NA,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
9920,2009-08-21,Yes,USA,08-09,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/9BM12204R0/2009|PB2,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
9921,2009-08-21,Yes,USA,08-09,Mallard,PA,3,2208,A/mallard/Interior_Alaska/9BM12204R0/2009|PA,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
9922,2009-08-21,Yes,USA,08-09,Mallard,M,7,1002,A/mallard/Interior_Alaska/9BM12204R0/2009|M,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
9923,2009-08-21,Yes,USA,08-09,Mallard,NS,8,865,A/mallard/Interior_Alaska/9BM12204R0/2009|NS,Alaska,A/mallard/Interior_Alaska/9BM12204R0/2009,H4N6
